tave,pr,wind_speed,rh,solar_rad
28.23,0.0,1.4,77.16,250.37
28.46,0.0,1.16,75.69,240.36
27.8,11.54,1.0,78.03,188.57
27.78,0.0,0.26,78.44,173.07
28.08,0.0,1.53,77.38,211.36
27.97,0.0,1.28,79.33,212.11
26.86,0.0,0.66,83.32,209.13
27.27,0.0,1.07,78.83,224.18
27.26,16.26,3.7,73.13,145.41
26.34,6.5,3.7,82.2,72.15
26.79,6.5,3.16,79.8,168.22
26.86,0.0,3.79,76.01,196.23
26.94,0.0,3.16,77.02,207.8
27.31,2.28,2.47,74.85,233.03
27.59,2.28,2.11,74.18,213.0
27.55,4.56,1.51,76.49,197.28
27.4,4.56,0.94,81.13,201.48
27.44,2.28,0.77,80.57,209.36
27.58,0.0,0.91,80.13,221.88
27.42,0.0,0.7,81.9,217.12
27.28,0.0,1.27,83.03,234.01
27.51,12.6,0.51,82.2,236.45
27.27,6.3,0.51,81.34,228.02
27.74,0.0,1.61,74.3,233.13
27.53,0.0,2.63,74.43,219.45
27.01,0.0,3.42,75.3,197.18
27.37,0.0,2.35,77.5,198.53
26.63,7.89,2.33,79.99,128.36
26.77,0.0,1.84,80.73,192.0
27.08,4.45,1.28,77.49,217.26
26.9,4.45,1.52,78.89,185.84
26.93,13.35,3.23,77.37,214.34
25.96,8.9,3.25,80.59,145.42
26.19,4.45,2.36,77.93,167.91
25.61,5.99,3.36,85.28,111.13
25.49,17.98,4.03,84.3,88.29
25.82,0.0,2.29,83.78,148.87
26.39,0.0,2.26,80.94,184.35
26.43,0.0,2.4,80.54,212.6
26.48,0.0,3.54,78.2,220.48
26.3,0.0,4.08,78.37,185.98
26.29,0.0,3.99,77.64,198.45
25.93,0.0,3.95,80.1,191.92
26.95,0.0,4.11,69.0,240.9
25.96,5.43,3.16,81.76,143.01
26.45,10.86,2.73,73.32,194.25
26.61,0.0,2.51,71.37,126.35
27.31,0.0,1.0,70.62,193.78
27.38,0.0,1.28,71.46,256.24
27.06,0.0,2.47,71.15,244.28
26.86,0.0,1.73,68.95,248.7
26.51,0.0,2.01,73.59,245.7
25.83,0.0,2.76,78.37,209.48
26.14,0.0,5.83,65.78,245.28
25.56,0.0,5.54,69.44,220.58
25.64,6.95,4.95,73.85,198.63
25.45,20.84,4.01,78.11,115.73
24.5,17.37,4.26,86.53,69.93
24.87,0.0,3.81,82.98,91.16
25.02,0.0,3.24,79.98,72.96
25.98,0.0,3.71,77.93,158.67
26.77,0.0,2.34,73.13,245.9
26.63,0.0,1.08,77.95,199.92
26.35,0.0,1.47,81.62,181.11
26.73,0.0,1.36,80.49,216.87
26.58,0.0,1.39,80.95,246.82
26.46,0.0,3.05,75.09,201.18
26.24,6.68,5.05,73.82,161.12
26.23,6.68,4.3,73.96,202.86
26.1,20.03,4.86,69.73,178.91
26.11,0.0,4.64,73.44,194.61
26.16,0.0,5.17,72.6,204.15
26.31,0.0,4.47,70.42,229.8
25.77,0.0,2.56,75.59,227.7
26.06,0.0,2.19,75.0,206.49
26.45,0.0,2.66,76.23,243.89
26.23,0.0,3.37,76.91,225.73
26.4,0.0,3.28,74.14,255.54
26.85,0.0,2.81,71.67,252.14
26.79,0.0,1.8,74.94,245.4
26.57,0.0,1.86,77.83,253.23
26.75,0.0,0.92,80.87,258.2
26.88,0.0,1.63,82.7,224.1
26.99,0.0,1.14,80.82,242.66
26.92,0.0,0.92,80.85,274.84
27.08,0.0,1.28,76.41,259.65
27.23,0.0,1.17,79.51,243.41
26.93,0.0,1.26,76.55,241.52
26.96,0.0,1.19,80.8,245.17
26.96,0.0,1.2,81.83,270.38
26.75,0.0,0.97,79.4,272.37
26.62,0.0,1.79,71.45,299.2
26.24,0.0,1.6,67.98,307.56
26.53,0.0,1.91,69.64,288.59
26.72,0.0,2.64,64.52,307.75
26.58,0.0,1.76,71.54,275.16
26.94,0.0,1.35,74.33,270.17
27.51,0.0,1.79,66.93,283.44
26.62,0.0,2.7,71.55,205.49
26.02,0.0,3.12,79.47,167.49
26.57,0.0,2.53,75.52,256.11
26.34,0.0,3.65,78.27,213.76
26.86,0.0,1.83,78.77,225.21
27.57,0.0,1.54,75.52,285.02
27.55,0.0,2.78,74.71,249.06
27.55,0.0,2.76,73.87,221.0
27.27,0.0,3.98,65.19,299.97
27.34,0.0,4.53,71.61,236.41
28.02,0.0,3.42,67.74,272.34
27.24,0.0,2.2,79.73,228.67
27.25,0.0,1.27,80.96,252.52
27.29,0.0,2.79,72.18,284.67
26.56,0.0,1.88,78.82,214.18
26.13,0.0,2.19,81.43,172.96
26.55,0.0,1.76,78.52,224.17
26.91,0.0,1.15,80.01,255.4
27.4,33.48,1.49,78.75,248.38
27.27,0.0,1.88,76.16,257.24
27.03,32.3,2.96,73.76,214.37
26.63,16.15,0.98,83.31,172.91
26.91,0.0,0.84,82.31,245.45
27.13,0.0,0.56,78.9,252.96
27.27,0.0,1.01,77.97,199.38
27.2,16.15,1.16,81.13,227.04
26.9,0.0,0.59,83.22,246.21
27.04,0.0,1.4,72.64,288.42
26.66,0.0,1.09,77.58,133.66
27.12,0.0,1.93,75.17,255.11
27.39,0.0,2.37,71.55,289.4
27.07,0.0,2.31,73.5,271.89
27.28,0.0,2.17,76.04,284.19
26.96,15.78,2.11,72.45,230.41
27.26,15.78,1.51,73.01,280.66
27.35,0.0,2.17,75.72,254.65
27.1,28.38,1.16,78.23,227.42
27.51,0.0,1.05,78.95,276.29
27.63,0.0,1.17,76.19,260.34
27.55,0.0,1.54,74.65,288.25
27.78,0.0,1.53,68.28,268.54
27.75,0.0,1.03,72.83,276.73
27.79,0.0,1.15,76.17,273.32
27.58,0.0,0.94,76.19,238.98
27.8,0.0,0.99,76.42,254.04
27.63,0.0,1.19,75.8,249.81
27.59,0.0,1.21,74.93,228.58
28.0,0.0,0.8,72.2,183.41
27.92,0.0,1.55,78.17,233.27
28.51,0.0,1.74,76.52,279.91
28.39,0.0,1.71,79.49,290.17
27.96,0.0,2.17,80.61,288.81
27.65,0.0,2.64,81.47,251.93
27.93,0.0,1.71,81.29,283.74
28.31,0.0,0.73,75.31,291.26
28.17,0.0,0.98,76.4,258.74
28.08,5.64,0.94,79.24,246.98
27.43,5.64,0.87,80.28,150.86
27.46,5.64,0.7,79.77,178.91
27.41,22.56,1.08,81.3,219.43
26.55,11.28,1.49,84.29,161.93
27.08,29.78,1.76,83.84,201.51
27.32,0.0,1.24,81.98,200.85
27.41,0.0,1.31,81.53,235.54
27.26,0.0,1.07,81.71,204.22
26.77,29.78,2.25,83.95,162.1
26.51,7.21,2.89,86.54,121.49
27.01,14.42,1.86,83.28,198.39
26.65,14.42,0.88,84.22,95.11
26.68,36.05,0.54,84.52,157.36
26.81,21.63,0.77,82.58,173.08
27.25,7.44,1.11,80.19,229.48
26.14,14.88,1.96,84.32,132.78
26.7,0.0,0.17,75.2,246.71
27.21,0.0,1.56,81.83,249.16
27.03,0.0,1.92,84.53,207.27
27.29,0.0,2.15,82.52,255.91
26.81,0.0,2.35,83.58,217.27
26.5,9.69,1.12,86.48,211.46
26.47,9.69,1.06,85.43,194.23
27.08,9.69,0.87,82.57,224.83
27.02,13.77,1.39,82.04,221.23
27.46,13.77,0.85,83.04,234.21
27.32,0.0,0.53,79.81,232.36
27.26,0.0,0.87,82.37,240.81
27.04,13.77,0.1,82.94,202.39
27.24,0.0,0.78,82.98,223.77
27.34,5.03,0.04,82.24,223.79
27.61,5.03,0.39,80.81,267.84
27.56,10.06,0.47,82.07,228.57
27.24,0.0,1.25,82.52,211.27
27.36,10.06,2.12,82.95,226.54
27.35,0.0,2.49,83.22,259.59
26.96,0.0,2.89,85.77,213.08
27.42,0.0,3.13,83.14,243.92
27.14,0.0,1.88,82.09,214.69
26.89,0.0,1.55,82.2,181.62
27.57,0.0,1.33,81.19,261.31
27.37,0.0,2.48,82.24,225.32
26.9,0.0,1.58,83.53,166.78
26.75,9.81,1.15,83.49,198.3
27.1,19.62,1.45,81.87,200.82
27.0,22.32,1.25,83.38,110.19
26.11,11.16,1.11,86.51,134.2
26.83,0.0,0.8,83.65,195.27
26.59,0.0,1.16,85.11,191.99
26.36,11.16,0.61,85.53,102.11
26.51,6.92,1.55,84.79,152.35
26.46,0.0,0.8,84.54,151.06
26.79,3.46,1.18,84.6,190.45
26.29,10.38,1.07,86.14,185.28
26.66,10.38,0.86,84.59,185.07
26.62,5.12,1.26,82.24,204.41
26.55,5.12,0.68,84.38,192.0
26.4,5.12,1.41,85.44,191.36
26.18,10.24,0.27,84.36,184.78
26.04,5.12,0.3,86.75,141.69
26.65,0.0,0.76,82.57,168.52
27.14,13.13,0.25,82.53,231.41
26.3,17.5,0.82,85.12,192.77
26.48,4.38,0.66,83.59,144.51
26.82,13.13,1.24,81.79,247.14
26.72,0.0,0.59,82.81,215.86
26.87,3.49,0.5,82.54,231.34
25.97,20.94,0.83,87.19,124.14
25.99,10.47,1.44,84.15,137.38
26.39,3.49,2.12,83.8,167.4
27.07,0.0,1.18,83.83,244.12
26.96,3.6,0.85,83.79,226.75
26.73,0.0,1.91,82.95,215.42
26.94,3.6,0.87,80.15,245.86
27.37,3.6,1.6,81.12,236.72
27.12,5.7,1.69,82.22,238.9
26.83,0.0,2.32,83.73,204.8
26.6,0.0,1.9,85.74,214.55
26.89,5.7,1.69,82.78,217.9
27.41,5.7,1.04,81.13,240.73
27.92,0.0,0.67,77.92,206.2
27.95,13.81,1.28,73.99,201.36
27.5,18.41,1.22,78.11,154.96
26.91,4.6,2.02,80.68,196.82
27.28,9.21,2.38,79.34,182.35
27.01,28.96,2.48,81.71,130.67
26.96,11.59,2.13,81.7,114.79
26.79,5.79,0.3,83.21,152.57
27.02,5.79,0.23,80.17,171.64
26.89,23.17,0.84,83.14,193.37
26.43,0.0,1.24,82.97,147.71
27.18,3.82,1.01,79.19,203.82
27.06,0.0,1.23,77.03,146.12
27.2,0.0,2.21,78.83,230.93
27.22,3.82,2.31,79.93,243.24
27.0,3.82,1.36,81.14,211.58
27.58,2.63,1.54,79.28,194.9
27.07,2.63,1.65,83.47,201.79
26.92,5.25,0.98,82.01,151.26
27.44,0.0,1.08,81.03,199.6
27.43,5.25,2.05,81.21,176.35
27.12,13.62,3.6,80.2,205.62
27.05,0.0,3.18,81.84,241.8
27.03,0.0,1.99,80.19,223.76
26.7,13.62,0.13,80.91,207.74
26.31,0.0,0.7,84.22,197.45
26.65,0.0,1.93,83.1,259.39
26.94,0.0,2.93,82.86,226.5
26.74,0.0,2.2,85.09,219.38
26.68,0.0,1.48,81.77,244.41
27.05,0.0,1.71,78.55,235.11
27.92,5.52,0.68,75.74,262.53
27.49,11.05,0.49,79.55,244.06
26.67,22.09,0.19,82.91,163.64
26.19,22.09,0.58,83.62,162.31
26.62,16.57,0.67,83.09,164.51
26.53,0.0,1.64,84.32,221.15
26.93,28.6,1.27,80.99,204.98
27.05,0.0,0.89,80.39,278.4
27.33,14.3,0.13,78.4,249.2
27.73,14.3,0.63,74.56,227.83
27.69,0.0,0.86,76.99,256.27
27.17,0.0,1.73,83.47,248.78
26.99,18.96,1.77,84.79,252.44
26.89,9.48,2.02,84.24,228.62
27.14,0.0,1.8,83.49,261.48
27.05,9.48,1.24,83.68,252.78
27.09,15.82,1.03,81.33,254.67
26.84,7.91,0.63,85.9,94.93
26.82,27.12,0.84,84.47,160.61
27.03,39.54,0.37,81.21,182.85
26.66,23.73,1.08,80.67,141.55
27.16,10.85,0.68,78.67,226.58
26.58,10.85,0.34,84.27,175.12
26.27,32.56,0.89,83.19,147.19
27.37,21.71,0.29,77.47,172.88
27.81,10.85,1.06,76.24,216.1
27.3,0.0,1.35,80.53,272.2
26.85,17.67,0.63,84.74,266.53
26.12,35.33,0.75,84.29,159.72
26.85,0.0,0.7,79.3,190.24
27.57,0.0,1.5,76.44,232.58
27.74,0.0,1.01,76.52,252.07
27.64,0.0,0.83,78.77,248.93
27.62,0.0,1.07,81.55,260.34
27.68,0.0,1.01,79.04,302.12
27.19,0.0,0.72,82.83,291.07
27.3,22.83,0.59,81.02,275.33
27.05,34.24,0.08,81.24,226.86
27.2,0.0,0.05,82.85,263.82
27.51,0.0,0.91,80.35,250.24
27.67,34.24,0.18,79.8,222.33
27.41,14.22,0.11,78.74,219.19
27.34,9.48,0.26,78.85,202.75
26.67,23.7,0.8,83.1,146.06
26.94,0.0,0.45,83.76,202.37
27.46,14.22,0.27,79.93,198.18
27.24,11.36,0.19,79.88,226.26
27.01,5.68,0.2,81.26,214.29
27.26,0.0,0.56,81.99,215.65
27.46,0.0,0.61,83.02,259.9
27.44,0.0,1.69,83.48,240.54
27.49,0.0,1.61,83.03,259.01
27.61,0.0,1.74,83.01,267.44
27.72,0.0,1.51,79.94,264.31
27.68,0.0,1.43,81.03,257.46
27.92,0.0,1.14,78.73,257.66
27.85,0.0,0.93,79.62,244.06
27.5,0.0,1.15,79.78,238.98
27.0,9.95,0.8,78.49,217.02
26.88,6.63,0.6,79.09,184.22
27.27,6.63,0.67,79.73,219.16
27.19,22.18,0.46,81.48,243.85
26.93,5.54,0.4,81.07,194.39
27.0,0.0,0.8,83.16,218.48
26.86,0.0,0.59,82.72,205.74
27.12,16.63,1.49,80.36,222.13
26.37,11.9,1.05,82.75,143.93
26.47,0.0,2.06,83.94,167.12
26.99,3.97,0.22,83.11,224.59
27.09,11.9,0.73,82.61,205.27
27.29,7.93,0.82,81.66,229.84
27.18,7.93,0.67,81.72,166.63
27.1,21.97,1.82,82.12,203.24
27.27,4.39,1.51,80.33,214.04
26.52,8.79,0.82,85.96,125.49
26.69,8.79,1.79,85.45,118.65
27.42,8.79,0.76,78.47,179.5
27.23,0.0,0.27,82.18,193.35
27.31,0.0,0.66,80.59,230.25
27.35,0.0,0.6,78.85,204.76
27.72,0.0,0.29,76.43,230.67
27.69,0.0,0.94,79.81,236.69
27.27,4.88,0.32,81.62,195.19
27.04,7.31,1.12,79.32,157.02
27.21,14.63,2.79,76.43,137.19
26.88,9.75,2.59,73.14,126.12
27.18,0.0,1.41,74.23,159.2
27.61,0.0,1.19,75.05,194.43
27.97,0.0,0.9,76.14,238.08
27.76,0.0,0.4,76.19,251.69
27.39,0.0,1.09,82.33,223.5
26.81,0.0,1.31,86.16,195.75
27.21,15.11,1.6,79.01,201.63
26.68,0.0,2.75,79.84,166.97
26.64,0.0,1.27,81.43,177.02
27.08,0.0,1.85,78.5,195.9
27.21,15.11,2.05,78.8,135.64
26.65,26.08,0.5,81.97,121.9
25.92,8.69,0.63,87.2,114.58
26.7,0.0,0.48,81.94,197.84
27.4,0.0,0.96,76.87,213.49
27.02,0.0,0.76,75.8,212.27
26.82,4.62,1.49,78.28,169.38
26.12,0.0,0.33,83.65,120.85
26.56,4.62,0.57,81.65,141.21
27.1,0.0,0.72,82.1,216.48
26.78,18.5,0.66,82.41,181.03
26.83,6.39,1.36,81.76,183.07
26.59,0.0,1.91,81.26,176.32
26.01,12.78,2.14,85.91,121.0
26.66,6.39,1.89,81.09,183.65
25.87,12.78,3.2,84.49,78.77
26.18,0.0,1.67,85.6,146.55
26.79,5.96,2.62,81.83,222.3
26.48,0.0,2.94,83.38,188.61
26.67,0.0,2.45,81.09,181.39
26.11,29.78,3.54,81.32,120.62
25.94,0.0,0.76,86.65,85.99
26.35,0.0,1.54,87.07,158.61
26.28,0.0,0.38,85.52,173.33
26.98,0.0,2.02,80.95,199.21
27.17,0.0,1.86,79.59,213.51
26.42,0.0,1.25,83.9,154.3
25.68,17.97,1.0,88.78,71.01
25.84,11.98,2.62,86.55,74.32
25.48,29.96,3.6,87.08,115.45
25.06,17.97,2.83,87.02,43.42
26.27,14.38,0.79,84.6,213.11
25.79,14.38,2.36,89.34,152.6
25.61,14.38,0.69,87.53,149.76
26.11,0.0,1.42,82.08,165.61
26.28,0.0,1.85,83.25,177.72
25.91,0.0,1.51,83.64,112.13
26.51,0.0,1.29,81.39,222.74
25.96,4.21,2.91,83.27,177.38
26.43,0.0,2.06,80.58,226.25
25.91,4.21,1.54,82.63,213.44
25.66,8.43,2.39,84.24,87.96
26.05,0.0,3.42,82.66,188.24
25.89,20.43,3.6,85.15,130.59
25.29,17.02,3.94,84.62,146.99
26.35,0.0,3.35,78.86,222.35
25.82,6.81,4.08,83.1,156.35
26.4,0.0,4.11,78.17,184.09
26.74,0.0,3.05,78.06,205.09
26.74,0.0,1.14,79.52,223.53
26.55,0.0,1.92,81.32,206.94
26.72,9.43,3.41,78.21,213.97
25.98,2.86,3.55,83.89,162.92
26.49,0.0,3.44,79.33,210.26
26.4,0.0,2.76,81.38,174.84
26.19,2.86,2.85,79.47,177.86
25.98,20.05,3.7,80.49,165.0
25.11,15.8,4.13,81.35,76.6
26.52,0.0,2.64,75.56,251.26
27.18,0.0,0.4,77.11,234.57
26.94,0.0,0.6,81.44,212.34
26.28,0.0,0.68,85.95,190.27
26.22,0.0,1.12,85.0,158.26
26.82,0.0,1.9,79.42,239.91
25.83,6.96,3.06,82.46,150.65
25.52,0.0,1.76,85.55,107.12
26.31,3.48,2.84,79.81,222.71
26.35,0.0,2.39,79.04,236.52
26.76,0.0,1.73,78.6,251.88
26.74,42.49,2.4,79.22,211.58
26.25,0.0,3.73,80.57,170.6
26.07,0.0,4.04,80.03,122.52
26.41,0.0,3.06,76.3,191.74
26.7,15.14,1.91,78.98,217.87
25.33,15.14,3.6,88.65,85.07
25.48,0.0,3.68,84.93,179.59
25.22,0.0,4.35,89.63,91.43
26.05,0.0,4.1,84.56,175.89
26.22,0.0,1.48,82.77,183.03
25.88,0.0,1.65,87.54,146.62
25.7,0.0,1.51,86.03,143.65
26.48,28.65,2.41,81.64,226.04
26.87,0.0,1.91,78.73,259.69
26.56,0.0,3.08,80.85,197.62
26.7,0.0,3.17,78.85,224.69
25.83,11.41,3.43,84.41,125.93
25.95,57.06,2.89,79.07,177.87
26.09,0.0,1.94,84.43,194.65
26.33,0.0,1.41,81.68,237.29
26.73,0.0,1.69,79.72,254.9
26.97,0.0,2.35,77.72,252.53
26.4,0.0,2.77,78.49,250.98
26.27,0.0,1.91,80.52,227.77
26.34,0.0,1.65,79.78,235.43
27.05,0.0,2.4,75.46,275.86
27.16,0.0,1.38,76.15,261.8
27.33,0.0,0.85,76.81,283.89
26.83,0.0,0.79,80.49,228.59
26.85,0.0,1.39,78.54,228.7
27.3,0.0,1.23,76.9,264.43
26.79,0.0,1.23,81.62,214.81
26.8,0.0,2.99,78.46,220.02
27.03,12.27,3.0,76.15,230.81
24.85,85.92,4.34,82.0,32.47
25.68,0.0,1.85,81.69,188.6
25.97,0.0,2.94,86.26,225.84
26.34,0.0,1.47,84.43,207.47
26.75,0.0,0.8,81.71,256.18
26.65,0.0,0.92,80.52,243.41
26.53,0.0,2.26,79.06,237.02
25.84,16.16,4.26,80.02,142.24
25.14,11.97,3.23,85.13,92.98
26.33,0.0,2.25,78.15,224.4
26.77,0.0,2.21,78.22,246.59
26.86,0.0,3.5,75.68,261.94
26.61,0.0,2.07,78.47,266.68
26.54,0.0,2.54,77.86,267.72
26.59,0.0,2.04,78.53,222.52
26.88,0.0,1.33,79.84,250.07
27.15,9.9,1.69,80.16,226.28
26.18,19.79,0.75,86.63,149.33
26.79,11.77,0.85,82.1,235.1
27.06,0.0,0.71,79.29,251.5
27.12,0.0,0.93,77.32,280.73
27.35,0.0,0.85,79.07,242.53
26.63,0.0,1.33,77.17,120.84
27.24,0.0,1.96,69.47,299.82
27.72,0.0,1.69,72.56,267.98
27.52,0.0,2.22,76.75,252.07
27.24,0.0,1.74,76.59,219.08
27.52,0.0,1.12,75.15,194.55
27.21,45.73,1.94,73.28,176.04
26.7,0.0,0.83,81.64,135.23
26.83,0.0,1.14,84.55,233.73
27.4,0.0,0.69,80.69,256.86
27.54,0.0,1.24,76.39,256.46
27.45,0.0,0.58,77.57,265.76
27.39,0.0,0.84,77.08,213.26
27.25,0.0,1.05,78.38,220.83
27.62,0.0,1.31,75.37,288.54
27.72,0.0,1.62,72.74,281.94
27.46,0.0,1.99,76.5,242.33
27.43,0.0,1.44,77.38,237.11
27.94,0.0,1.96,68.24,291.42
27.84,0.0,2.09,69.26,281.78
27.4,0.0,1.25,76.17,208.98
28.13,0.0,2.23,72.42,282.97
26.96,0.0,2.05,80.84,165.22
27.54,0.0,1.59,75.22,266.77
27.23,21.92,1.66,74.66,174.05
27.63,0.0,1.26,75.26,193.34
28.19,43.83,1.77,73.58,254.34
27.19,62.23,1.43,78.08,143.67
26.42,0.0,0.81,84.2,137.67
27.17,0.0,0.7,79.34,247.23
27.59,0.0,0.97,74.87,283.36
27.96,0.0,0.87,76.57,268.19
27.99,0.0,1.42,80.38,239.06
27.29,0.0,1.63,82.64,247.03
27.55,0.0,1.14,81.05,234.82
28.17,0.0,1.08,74.8,282.27
27.98,0.0,1.25,75.68,213.66
28.2,0.0,1.51,73.19,276.82
28.21,0.0,1.52,73.82,275.9
28.5,11.78,1.42,72.07,255.94
28.06,23.55,0.98,74.99,197.88
27.65,23.55,0.54,77.95,157.12
28.17,0.0,1.67,75.65,186.39
27.64,25.02,3.48,81.73,240.67
26.72,12.51,2.05,86.88,183.31
27.02,0.0,1.43,84.47,241.48
27.53,6.26,1.41,83.14,238.71
27.22,11.2,0.92,84.93,226.08
27.26,22.4,0.27,81.82,193.73
27.62,0.0,1.01,79.72,251.51
27.82,0.0,1.22,79.35,257.62
27.6,0.0,1.35,80.34,241.86
27.04,0.0,1.11,82.61,226.21
27.0,0.0,0.86,81.35,226.25
26.73,20.58,1.19,82.93,190.37
26.34,10.29,1.43,85.45,175.15
26.01,30.87,0.32,86.64,140.75
26.79,8.45,1.27,82.3,162.63
26.8,16.89,0.95,84.63,179.88
26.94,0.0,0.8,83.43,223.7
27.1,8.45,1.65,82.12,237.44
27.45,16.89,1.45,80.76,236.35
27.04,16.89,1.33,82.1,198.11
26.3,18.07,1.27,84.54,191.69
26.57,9.04,2.05,85.41,203.17
26.61,18.07,2.05,84.98,173.68
27.15,0.0,1.8,81.32,214.31
27.38,0.0,1.81,80.81,248.57
27.07,0.0,1.72,81.2,179.46
26.34,0.0,1.35,84.5,166.12
27.43,0.0,1.39,78.34,245.28
28.1,0.0,1.79,76.14,248.7
27.68,0.0,1.56,78.91,234.03
27.04,9.92,1.27,83.78,196.37
27.04,0.0,0.63,83.12,197.26
27.13,0.0,1.09,81.63,218.44
27.28,13.23,0.52,79.88,248.41
26.73,6.62,0.59,84.05,158.32
27.04,0.0,0.2,81.46,222.27
27.14,0.0,0.43,80.49,197.09
26.69,23.25,0.31,82.86,187.69
26.99,11.63,0.81,81.35,229.29
27.17,0.0,1.16,82.01,209.49
27.31,0.0,0.82,81.47,225.68
27.2,8.22,0.41,81.9,240.18
27.45,0.0,0.52,79.78,241.87
27.42,16.43,0.73,83.67,235.69
27.18,8.22,1.01,82.97,183.8
26.95,27.8,0.42,83.85,191.64
26.27,27.8,1.4,83.53,61.29
26.36,18.54,1.6,79.66,108.74
27.04,0.0,0.4,78.18,202.72
26.33,9.27,0.72,82.16,123.49
27.47,0.0,0.23,77.87,224.5
27.79,0.0,0.79,76.86,234.44
28.07,17.7,0.43,75.56,250.36
28.43,0.0,0.71,76.46,247.64
28.35,0.0,1.46,78.12,259.66
28.39,0.0,1.84,77.75,247.15
28.17,0.0,1.22,76.4,244.99
28.17,0.0,1.31,76.15,214.6
27.92,0.0,0.93,77.23,212.95
28.39,7.42,1.02,73.95,211.19
28.15,0.0,1.86,75.46,211.11
27.88,0.0,2.39,76.98,250.22
27.89,21.09,1.62,78.73,240.77
27.18,0.0,1.12,82.94,222.71
27.02,21.09,0.72,80.77,239.3
26.46,11.1,0.28,84.69,187.26
27.03,22.2,0.57,80.05,173.7
27.62,11.1,0.93,77.52,251.8
27.81,0.0,1.68,77.99,261.18
27.58,11.1,1.36,77.53,212.31
27.48,10.61,1.17,77.65,206.05
27.91,0.0,1.31,74.22,191.0
27.62,0.0,2.16,76.27,192.11
27.82,0.0,2.54,77.95,275.64
27.32,10.61,1.3,81.58,234.74
26.85,0.0,0.36,81.12,204.26
27.09,5.61,0.39,80.66,269.27
27.03,5.61,0.46,80.17,188.71
27.34,5.61,0.55,78.21,168.9
26.93,11.21,1.54,78.55,171.04
27.24,0.0,1.93,78.0,256.47
27.34,7.45,0.81,79.13,237.36
26.83,0.0,0.28,80.19,242.81
27.03,22.36,0.22,81.23,260.94
27.06,0.0,0.78,78.81,146.45
27.39,22.36,0.79,75.25,237.25
26.95,4.06,0.78,78.32,152.97
26.83,0.0,0.82,81.21,210.8
26.62,4.06,1.98,81.69,206.62
26.09,4.06,2.59,84.75,76.91
26.78,4.06,3.42,79.69,156.27
27.23,0.0,3.64,79.03,221.3
27.01,0.0,4.28,80.38,231.08
26.97,0.0,4.0,80.9,221.37
27.07,12.97,3.63,80.74,257.45
26.96,0.0,2.98,82.61,268.57
26.88,0.0,2.27,84.52,275.95
26.66,23.36,1.78,84.7,244.49
26.88,0.0,2.23,83.68,240.88
26.84,0.0,1.66,83.72,272.11
27.02,0.0,1.99,82.45,263.29
27.69,0.0,1.56,78.99,260.65
27.75,5.79,2.51,78.0,269.8
27.21,23.16,2.02,82.22,258.28
26.58,11.58,0.97,86.37,239.84
26.43,5.79,0.57,87.1,219.38
25.99,21.58,1.46,86.31,218.32
25.89,21.58,0.87,85.36,205.78
25.51,0.0,0.67,87.22,156.62
26.36,0.0,0.71,82.99,187.42
26.85,0.0,0.6,81.47,239.92
27.16,0.0,0.58,80.1,248.87
27.03,0.0,1.09,80.45,256.72
27.06,11.35,0.71,80.93,248.55
26.77,17.03,0.58,82.07,238.87
26.0,11.35,1.1,85.63,223.96
26.39,0.0,1.32,84.8,250.51
26.42,19.76,0.88,87.34,232.39
26.87,0.0,1.38,82.33,243.92
27.1,0.0,1.99,79.92,249.71
26.83,0.0,0.95,83.31,260.21
26.81,0.0,1.22,82.59,266.11
26.84,0.0,1.64,84.49,272.44
26.45,0.0,2.22,86.6,206.45
26.8,0.0,1.57,83.24,228.68
26.74,0.0,1.47,83.34,203.69
26.64,0.0,1.69,83.63,225.81
27.09,6.72,0.93,80.73,251.38
26.79,26.88,0.7,82.26,227.74
26.67,0.0,0.76,82.61,207.37
26.76,26.88,0.15,83.37,239.03
26.5,6.72,0.54,83.63,191.51
26.76,9.99,0.48,83.62,173.59
26.55,11.42,0.47,82.51,203.59
26.58,0.0,0.26,80.11,91.52
27.24,9.99,0.44,76.59,219.28
27.38,5.0,0.01,77.88,187.66
26.71,0.0,0.97,80.17,124.61
26.88,0.0,0.77,77.65,145.37
27.62,0.0,1.13,76.06,242.05
27.77,0.0,0.5,78.7,254.21
27.85,0.0,0.26,77.5,228.3
27.85,0.0,0.74,74.57,253.41
27.01,24.39,1.28,76.48,164.33
27.21,0.0,0.71,72.06,227.5
27.13,0.0,1.59,75.74,166.45
26.89,0.0,1.18,79.63,172.12
27.36,0.0,0.57,77.18,235.18
27.03,0.0,0.72,79.63,153.45
26.4,36.77,0.36,83.56,109.26
26.57,0.0,0.14,83.03,185.06
26.58,0.0,0.18,81.3,119.68
27.22,0.0,0.66,75.54,200.88
27.23,0.0,0.65,77.79,213.35
27.29,27.44,0.82,81.37,244.32
27.28,0.0,0.51,82.09,243.6
27.69,0.0,0.23,78.89,231.68
27.22,11.62,0.61,80.44,224.37
26.75,17.42,0.67,84.94,213.49
26.38,5.81,0.73,85.45,215.46
26.44,0.0,0.54,85.13,207.44
26.66,5.81,0.72,84.24,204.31
26.63,0.0,0.85,85.51,220.93
26.8,6.02,0.3,84.72,233.53
26.74,6.02,1.06,83.18,228.45
26.94,6.02,0.32,80.88,246.9
26.86,0.0,0.77,83.02,255.3
27.15,0.0,0.39,84.26,224.38
